query	class
list all my corporate in Chennai for this week	0
my project corporate in london on 21st April	0
what are all my upcoming corporate I am organizing between 1st of May and 2nd of December	0
UX celebrations I am participating on thursday	0
scala proposal on thursday	2
UI event I am speaking on this Saturday	0
list all my project conference in london on Monday	0
what are all my recommended workshops in mumbai From 17th April and 1st of May	0
java workshops in mumbai between 1st of May and 2nd of December	0
my issue for next week	1
oracle conferences between 1st of May and 2nd of December	0
list all my trainings in bangalore on next tuesday	0
list all training in Chennai today	0
my project celebration in mumbai on thursday	0
IBelong celebrations today	0
Hub celebration in london	0
IBelong corporates for this month	0
ajax best practices today	2
list all training in mumbai for this week	0
list all workshops in newyork on 21st April	0
UI trainings I am organizing	0
oracle conferences in london tomorrow	0
SCALA conference I am organizing for this month	0
list all my training in mumbai on thursday	0
what are all the corporates I am organizing for this month	0
what are all my recommended workshops for next month	0
list all my project conferences happening in chennai on next tuesday	0
IBelong conference in Chennai From 17th April and 1st of May	0
Python celebrations in london for next month	0
Hub celebration I am participating tomorrow	0
courses available in scala on 21st April	2
list all my project conferences I am organizing	0
d&i event in Chennai for next month	0
oracle celebrations in Chennai on thursday	0
java corporates I am speaking on next tuesday	0
my trainings in Chennai for next month	0
oracle training in newyork for this week	0
developer with 5 years of experience in scala	3
what are all my recommended celebration in newyork for next month	0
Hub workshop in bangalore on this Saturday	0
what are all the best practices today	2
list all my upcoming workshops happening in chennai tomorrow	0
what are all the corporates on this Saturday	0
corporates in Chennai	0
Python training in london tomorrow	0
java related courses on 21st April	2
my project corporates in mumbai for this month	0
Python workshop for this month	0
d&i conference in london on Monday	0
list all my project trainings I am organizing on this Saturday	0
list all my recommended conference in Chennai on thursday	0
list all my workshop in london between 1st of May and 2nd of December	0
what are all my recommended event between 1st of May and 2nd of December	0
my project celebration in mumbai today	0
scala competencie on wednesday	2
oracle event in mumbai today	0
what are all my recommended celebration in Chennai today	0
java celebrations in mumbai for this week	0
IBelong events happening in chennai between 1st of May and 2nd of December	0
Hub corporate in bangalore on this Saturday	0
Hub conferences in london on wednesday	0
list all my conferences for next month	0
list all workshops in london on thursday	0
what are all my upcoming celebration in Chennai for this week	0
list all my recommended corporate in london tomorrow	0
d&i trainings happening in chennai on wednesday	0
my conference on 21st April	0
d&i corporate in london between 1st of May and 2nd of December	0
d&i conferences on wednesday	0
d&i training in Chennai	0
list all my upcoming workshop in mumbai for next month	0
Hub conferences in london on next tuesday	0
white paper published in java for this month	2
list all my training in mumbai on 21st April	0
java events on next tuesday	0
list all my closed task on Monday	1
java courses on Monday	2
UI events on 21st April	0
list all the course on thursday	2
list all conferences happening in chennai on 21st April	0
Python training in newyork for this month	0
list all my project workshop in london on thursday	0
list all my recommended training in newyork today	0
list all trainings in london	0
java celebration I am organizing for this week	0
Hub events I am speaking between 1st of May and 2nd of December	0
training in ajax on this Saturday	2
what are all the course on next tuesday	2
IBelong event I am organizing today	0
UI events I am speaking on 21st April	0
d&i corporate in mumbai for next month	0
list all my recommended corporate in Chennai for next week	0
list all my upcoming event I am participating on next tuesday	0
list all training I am speaking	0
IBelong workshop in Chennai on this Saturday	0
list all my project trainings I am participating on Monday	0
list all my celebration in Chennai for next week	0
SCALA conference in london on wednesday	0
Hub conferences I am participating tomorrow	0
list all my upcoming event I am participating for this month	0
d&i corporate in mumbai today	0
oracle corporate in mumbai between 1st of May and 2nd of December	0
list all my recommended trainings I am speaking between 1st of May and 2nd of December	0
what are all the corporate in mumbai between 1st of May and 2nd of December	0
UI conference in newyork From 17th April and 1st of May	0
Hub conference in mumbai on thursday	0
SCALA events I am participating between 1st of May and 2nd of December	0
oracle celebration in newyork	0
list all my upcoming corporate for next month	0
proposals published in java between 1st of May and 2nd of December	2
